Image: C:\Programas\ImageJ\plugins\wavelet-haar\imgs\Filtered\SAND4.tif, distance: 0.0, features vector: (54885991, -1289670, 840328, -96011, 860831, -97224, 806348, -94320, 3167247, -375920, 3179523, -376565, 3133415, -375285, 12516100, -1501212, 12531065, -1502248, 12500821, -1501276)
Image: SAND4.tif, distance: 0.0, features vector: (54885991, -1289670, 840328, -96011, 860831, -97224, 806348, -94320, 3167247, -375920, 3179523, -376565, 3133415, -375285, 12516100, -1501212, 12531065, -1502248, 12500821, -1501276)
Image: SAND5.tif, distance: 324215.12862417416, features vector: (54925941, -1290310, 829385, -95073, 832435, -94911, 782145, -92540, 3113243, -371896, 3141123, -373617, 3092382, -372053, 12350892, -1488378, 12343239, -1487545, 12319896, -1487100)
Image: SAND1.tif, distance: 1214330.348910232, features vector: (54146265, -1279495, 840655, -96624, 860613, -97777, 830808, -96593, 3298895, -386915, 3315357, -387569, 3268922, -385940, 13050921, -1543170, 13068037, -1544175, 13041691, -1543282)
Image: SAND2.tif, distance: 4645507.021272351, features vector: (55135839, -1293332, 987394, -107340, 982828, -106792, 969786, -106952, 3800953, -424430, 3813649, -424759, 3780354, -424167, 15106962, -1696854, 15110057, -1696765, 15098361, -1697000)
Image: STRAW5.tif, distance: 1.9153271792255994E7, features vector: (44714680, -1138891, 1416626, -133704, 1468515, -135167, 1442015, -135675, 5458052, -533627, 5525356, -534999, 5425051, -533354, 21545288, -2130538, 21596603, -2132219, 21516537, -2130520)
Image: C:\Programas\ImageJ\plugins\wavelet-haar\imgs\Filtered\SAND5.tif, distance: 0.0, features vector: (54925941, -1290310, 829385, -95073, 832435, -94911, 782145, -92540, 3113243, -371896, 3141123, -373617, 3092382, -372053, 12350892, -1488378, 12343239, -1487545, 12319896, -1487100)
Image: SAND5.tif, distance: 0.0, features vector: (54925941, -1290310, 829385, -95073, 832435, -94911, 782145, -92540, 3113243, -371896, 3141123, -373617, 3092382, -372053, 12350892, -1488378, 12343239, -1487545, 12319896, -1487100)
Image: SAND4.tif, distance: 324215.12862417416, features vector: (54885991, -1289670, 840328, -96011, 860831, -97224, 806348, -94320, 3167247, -375920, 3179523, -376565, 3133415, -375285, 12516100, -1501212, 12531065, -1502248, 12500821, -1501276)
Image: SAND1.tif, distance: 1501218.3768529329, features vector: (54146265, -1279495, 840655, -96624, 860613, -97777, 830808, -96593, 3298895, -386915, 3315357, -387569, 3268922, -385940, 13050921, -1543170, 13068037, -1544175, 13041691, -1543282)
Image: SAND2.tif, distance: 4963502.2597983, features vector: (55135839, -1293332, 987394, -107340, 982828, -106792, 969786, -106952, 3800953, -424430, 3813649, -424759, 3780354, -424167, 15106962, -1696854, 15110057, -1696765, 15098361, -1697000)
Image: STRAW5.tif, distance: 1.9446508497654036E7, features vector: (44714680, -1138891, 1416626, -133704, 1468515, -135167, 1442015, -135675, 5458052, -533627, 5525356, -534999, 5425051, -533354, 21545288, -2130538, 21596603, -2132219, 21516537, -2130520)
Image: C:\Programas\ImageJ\plugins\wavelet-haar\imgs\Filtered\STRAW1.tif, distance: 0.0, features vector: (44381033, -1133602, 1910504, -159512, 1833202, -158537, 1849649, -159748, 7169897, -632691, 7113573, -632604, 7059058, -631406, 28152322, -2525091, 28108535, -2524299, 28079568, -2524342)
Image: STRAW1.tif, distance: 0.0, features vector: (44381033, -1133602, 1910504, -159512, 1833202, -158537, 1849649, -159748, 7169897, -632691, 7113573, -632604, 7059058, -631406, 28152322, -2525091, 28108535, -2524299, 28079568, -2524342)
Image: STRAW3.tif, distance: 5256217.470699168, features vector: (41819749, -1094523, 1669375, -149496, 1765632, -151607, 1674691, -150101, 6440532, -594084, 6545128, -595801, 6412876, -594145, 25559312, -2376596, 25595558, -2376212, 25512332, -2375240)
Image: STRAW5.tif, distance: 1.1764524373657528E7, features vector: (44714680, -1138891, 1416626, -133704, 1468515, -135167, 1442015, -135675, 5458052, -533627, 5525356, -534999, 5425051, -533354, 21545288, -2130538, 21596603, -2132219, 21516537, -2130520)
Image: STRAW2.tif, distance: 1.251700427530706E7, features vector: (49554883, -1211201, 2226250, -180192, 2260148, -180965, 2213147, -179351, 8709144, -719666, 8716727, -719085, 8661511, -718867, 34480217, -2873072, 34499013, -2873504, 34459991, -2873637)
Image: BUBBLES2.tif, distance: 1.3729482610678412E7, features vector: (32905460, -941800, 2180704, -175043, 2175469, -174820, 2066367, -172926, 8158434, -690305, 8180733, -691297, 8094060, -689980, 32316103, -2758193, 32349874, -2759790, 32304132, -2759088)
Image: C:\Programas\ImageJ\plugins\wavelet-haar\imgs\Filtered\STRAW2.tif, distance: 0.0, features vector: (49554883, -1211201, 2226250, -180192, 2260148, -180965, 2213147, -179351, 8709144, -719666, 8716727, -719085, 8661511, -718867, 34480217, -2873072, 34499013, -2873504, 34459991, -2873637)
Image: STRAW2.tif, distance: 0.0, features vector: (49554883, -1211201, 2226250, -180192, 2260148, -180965, 2213147, -179351, 8709144, -719666, 8716727, -719085, 8661511, -718867, 34480217, -2873072, 34499013, -2873504, 34459991, -2873637)
Image: SAND3.tif, distance: 9032568.807396026, features vector: (56150938, -1307440, 2378597, -190068, 2384750, -190121, 2394254, -191390, 9531529, -764570, 9536226, -764534, 9489578, -763330, 37934680, -3052975, 37946817, -3053502, 37929984, -3053339)
Image: STRAW1.tif, distance: 1.251700427530706E7, features vector: (44381033, -1133602, 1910504, -159512, 1833202, -158537, 1849649, -159748, 7169897, -632691, 7113573, -632604, 7059058, -631406, 28152322, -2525091, 28108535, -2524299, 28079568, -2524342)
Image: GRASS4.tif, distance: 1.570607146903303E7, features vector: (34501595, -970154, 2584732, -190199, 2521524, -190703, 2429664, -189036, 9480505, -752741, 9407308, -751899, 9263333, -750034, 37010052, -3001252, 36963473, -3000170, 36872072, -2998695)
Image: BUBBLES2.tif, distance: 1.7094179316205602E7, features vector: (32905460, -941800, 2180704, -175043, 2175469, -174820, 2066367, -172926, 8158434, -690305, 8180733, -691297, 8094060, -689980, 32316103, -2758193, 32349874, -2759790, 32304132, -2759088)
Image: C:\Programas\ImageJ\plugins\wavelet-haar\imgs\Filtered\STRAW3.tif, distance: 0.0, features vector: (41819749, -1094523, 1669375, -149496, 1765632, -151607, 1674691, -150101, 6440532, -594084, 6545128, -595801, 6412876, -594145, 25559312, -2376596, 25595558, -2376212, 25512332, -2375240)
Image: STRAW3.tif, distance: 0.0, features vector: (41819749, -1094523, 1669375, -149496, 1765632, -151607, 1674691, -150101, 6440532, -594084, 6545128, -595801, 6412876, -594145, 25559312, -2376596, 25595558, -2376212, 25512332, -2375240)
Image: STRAW1.tif, distance: 5256217.470699168, features vector: (44381033, -1133602, 1910504, -159512, 1833202, -158537, 1849649, -159748, 7169897, -632691, 7113573, -632604, 7059058, -631406, 28152322, -2525091, 28108535, -2524299, 28079568, -2524342)
Image: STRAW5.tif, distance: 7735117.173456598, features vector: (44714680, -1138891, 1416626, -133704, 1468515, -135167, 1442015, -135675, 5458052, -533627, 5525356, -534999, 5425051, -533354, 21545288, -2130538, 21596603, -2132219, 21516537, -2130520)
Image: BUBBLES2.tif, distance: 1.5046474981195629E7, features vector: (32905460, -941800, 2180704, -175043, 2175469, -174820, 2066367, -172926, 8158434, -690305, 8180733, -691297, 8094060, -689980, 32316103, -2758193, 32349874, -2759790, 32304132, -2759088)
Image: BUBBLES5.tif, distance: 1.5683978294071874E7, features vector: (27028303, -833569, 1903559, -160025, 1912900, -160755, 1824926, -159667, 7186108, -636643, 7223426, -638642, 7125511, -636351, 28471672, -2545405, 28491008, -2546472, 28436668, -2545111)
Image: C:\Programas\ImageJ\plugins\wavelet-haar\imgs\Filtered\STRAW4.tif, distance: 0.0, features vector: (46681837, -1167841, 3099414, -220975, 3070616, -221244, 3042103, -220489, 11921126, -876221, 11891183, -876311, 11824371, -875121, 47196633, -3499462, 47185037, -3499615, 47188810, -3501308)
Image: STRAW4.tif, distance: 0.0, features vector: (46681837, -1167841, 3099414, -220975, 3070616, -221244, 3042103, -220489, 11921126, -876221, 11891183, -876311, 11824371, -875121, 47196633, -3499462, 47185037, -3499615, 47188810, -3501308)
Image: GRASS5.tif, distance: 8849173.12903645, features vector: (38355733, -1034206, 3407516, -229858, 3228846, -223828, 3159658, -224157, 12462399, -896566, 12335157, -893019, 12248791, -894014, 48909815, -3576248, 48815479, -3572897, 48785957, -3574632)
Image: GRASS2.tif, distance: 1.3500040149023803E7, features vector: (33189170, -945961, 3219166, -221299, 3202423, -223858, 3041106, -219196, 12098542, -879224, 12009467, -878286, 11861859, -876170, 47398516, -3506013, 47344377, -3505112, 47259261, -3504158)
Image: GRASS1.tif, distance: 1.5851551427579274E7, features vector: (37238277, -1015476, 3701724, -241978, 3652258, -242427, 3507472, -239530, 13897866, -959320, 13734281, -955844, 13597656, -954213, 54361643, -3819211, 54247133, -3816271, 54200750, -3817242)
Image: SAND3.tif, distance: 1.911266415845338E7, features vector: (56150938, -1307440, 2378597, -190068, 2384750, -190121, 2394254, -191390, 9531529, -764570, 9536226, -764534, 9489578, -763330, 37934680, -3052975, 37946817, -3053502, 37929984, -3053339)
Image: C:\Programas\ImageJ\plugins\wavelet-haar\imgs\Filtered\STRAW5.tif, distance: 0.0, features vector: (44714680, -1138891, 1416626, -133704, 1468515, -135167, 1442015, -135675, 5458052, -533627, 5525356, -534999, 5425051, -533354, 21545288, -2130538, 21596603, -2132219, 21516537, -2130520)
Image: STRAW5.tif, distance: 0.0, features vector: (44714680, -1138891, 1416626, -133704, 1468515, -135167, 1442015, -135675, 5458052, -533627, 5525356, -534999, 5425051, -533354, 21545288, -2130538, 21596603, -2132219, 21516537, -2130520)
Image: STRAW3.tif, distance: 7735117.173456598, features vector: (41819749, -1094523, 1669375, -149496, 1765632, -151607, 1674691, -150101, 6440532, -594084, 6545128, -595801, 6412876, -594145, 25559312, -2376596, 25595558, -2376212, 25512332, -2375240)
Image: STRAW1.tif, distance: 1.1764524373657528E7, features vector: (44381033, -1133602, 1910504, -159512, 1833202, -158537, 1849649, -159748, 7169897, -632691, 7113573, -632604, 7059058, -631406, 28152322, -2525091, 28108535, -2524299, 28079568, -2524342)
Image: SAND2.tif, distance: 1.558758260958115E7, features vector: (55135839, -1293332, 987394, -107340, 982828, -106792, 969786, -106952, 3800953, -424430, 3813649, -424759, 3780354, -424167, 15106962, -1696854, 15110057, -1696765, 15098361, -1697000)
Image: SAND1.tif, distance: 1.7946114311512247E7, features vector: (54146265, -1279495, 840655, -96624, 860613, -97777, 830808, -96593, 3298895, -386915, 3315357, -387569, 3268922, -385940, 13050921, -1543170, 13068037, -1544175, 13041691, -1543282)
